#e14d526b-350b-4611-98e3-d8af43d1acd5
КВ|79||78:15:0008408:4738
КВ|80||78:15:0008408:4739
КВ|81||78:15:0008408:4740
КВ|82||78:15:0008408:4729
КВ|83||78:15:0008408:4730
КВ|84||78:15:0008408:4731
КВ|85||78:15:0008408:4715
КВ|86||78:15:0008408:4716
КВ|87||78:15:0008408:4717
КВ|88||78:15:0008408:4718
КВ|89||78:15:0008408:4719
КВ|90||78:15:0008408:4720
КВ|91||78:15:0008408:4721
КВ|92||78:15:0008408:4722
КВ|93||78:15:0008408:4812
КВ|94||78:15:0008408:4723
КВ|95||78:15:0008408:4724
КВ|96||78:15:0008408:4813
КВ|97||78:15:0008408:4725
КВ|98||78:15:0008408:4814
КВ|99||78:15:0008408:4726
КВ|100||78:15:0008408:4727
КВ|101||78:15:0008408:4815
КВ|102||78:15:0008408:4728
КВ|103||78:15:0008408:4869
КВ|104||78:15:0008408:4711
КВ|105||78:15:0008408:4870
КВ|106||78:15:0008408:4712
КВ|107||78:15:0008408:4713
КВ|108||78:15:0008408:4871
КВ|109||78:15:0008408:4837
КВ|110||78:15:0008408:4877
КВ|111||78:15:0008408:4714
КВ|112||78:15:0008408:4878
КВ|113||78:15:0008408:4732
КВ|114||78:15:0008408:4733
КВ|115||78:15:0008408:4734
КВ|116||78:15:0008408:4735
КВ|117||78:15:0008408:4865
КВ|118||78:15:0008408:4736
КВ|119||78:15:0008408:4866
КВ|120||78:15:0008408:4838
КВ|121||78:15:0008408:4737
КВ|122||78:15:0008408:4867
КВ|123||78:15:0008408:4741
КВ|124||78:15:0008408:4839
КВ|125||78:15:0008408:4806
КВ|126||78:15:0008408:4868
КВ|127||78:15:0008408:4807
КВ|128||78:15:0008408:4880
КВ|129||78:15:0008408:4808
КВ|130||78:15:0008408:4881
КВ|131||78:15:0008408:4809
КВ|132||78:15:0008408:4810
КВ|133||78:15:0008408:4882
КВ|134||78:15:0008408:4805
КВ|135||78:15:0008408:4883
КВ|136||78:15:0008408:4801
КВ|137||78:15:0008408:4884
КВ|138||78:15:0008408:4802
КВ|139||78:15:0008408:4840
КВ|140||78:15:0008408:4803
КВ|141||78:15:0008408:4885
КВ|142||78:15:0008408:4804
КВ|143||78:15:0008408:4796
КВ|144||78:15:0008408:4879
КВ|145||78:15:0008408:4797
КВ|146||78:15:0008408:4872
КВ|147||78:15:0008408:4798
КВ|148||78:15:0008408:4873
КВ|149||78:15:0008408:4799
КВ|150||78:15:0008408:4874
КВ|151||78:15:0008408:4800
КВ|152||78:15:0008408:4763
КВ|153||78:15:0008408:4764
КВ|154||78:15:0008408:4765
КВ|155||78:15:0008408:4766
КВ|156||78:15:0008408:4896
КВ|157||78:15:0008408:4789
КВ|158||78:15:0008408:4790
КВ|159||78:15:0008408:4791
КВ|160||78:15:0008408:4792
КВ|161||78:15:0008408:4793
КВ|162||78:15:0008408:4794
КВ|163||78:15:0008408:4841
КВ|164||78:15:0008408:4795
КВ|165||78:15:0008408:4774
КВ|166||78:15:0008408:4875
КВ|167||78:15:0008408:4775
КВ|168||78:15:0008408:4776
КВ|169||78:15:0008408:4777
КВ|170||78:15:0008408:4778
КВ|171||78:15:0008408:4876
КВ|172||78:15:0008408:4842
КВ|173||78:15:0008408:4826
КВ|174||78:15:0008408:4779
КВ|175||78:15:0008408:4827
КВ|176||78:15:0008408:4780
КВ|177||78:15:0008408:4767
КВ|178||78:15:0008408:4828
КВ|179||78:15:0008408:4768
КВ|180||78:15:0008408:4829
КВ|181||78:15:0008408:4770
КВ|182||78:15:0008408:4830
КВ|183||78:15:0008408:4760
КВ|184||78:15:0008408:4742
КВ|185||78:15:0008408:4743
КВ|186||78:15:0008408:4744
КВ|187||78:15:0008408:4831
КВ|188||78:15:0008408:4745
КВ|189||78:15:0008408:4832
КВ|190||78:15:0008408:4746
КВ|191||78:15:0008408:4747
КВ|192||78:15:0008408:4833
КВ|193||78:15:0008408:4748
КВ|194||78:15:0008408:4834
КВ|195||78:15:0008408:4749
КВ|196||78:15:0008408:4845
КВ|197||78:15:0008408:4750
КВ|198||78:15:0008408:4846
КВ|199||78:15:0008408:4751
НЖ|1ЛК||78:15:0008408:4924
НЖ|1-Н||78:15:0008408:4923
КВ|200||78:15:0008408:4752
КВ|201||78:15:0008408:4847
КВ|202||78:15:0008408:4753
КВ|203||78:15:0008408:4761
КВ|204||78:15:0008408:4843
КВ|205||78:15:0008408:4762
КВ|206||78:15:0008408:4888
КВ|207||78:15:0008408:4754
КВ|208||78:15:0008408:4755
КВ|209||78:15:0008408:4756
КВ|210||78:15:0008408:4757
КВ|211||78:15:0008408:4758
КВ|212||78:15:0008408:4759
КВ|213||78:15:0008408:4889
КВ|214||78:15:0008408:4787
КВ|215||78:15:0008408:4890
КВ|216||78:15:0008408:4788
КВ|217||78:15:0008408:4771
КВ|218||78:15:0008408:4891
КВ|219||78:15:0008408:4844
КВ|220||78:15:0008408:4892
КВ|221||78:15:0008408:4772
КВ|222||78:15:0008408:4886
КВ|223||78:15:0008408:4773
КВ|224||78:15:0008408:4887
КВ|225||78:15:0008408:4769
КВ|226||78:15:0008408:4781
КВ|227||78:15:0008408:4782
КВ|228||78:15:0008408:4783
КВ|229||78:15:0008408:4784
КВ|230||78:15:0008408:4785
КВ|231||78:15:0008408:4786
НЖ|2ЛК||78:15:0008408:4927
НЖ|2-Н||78:15:0008408:4926
НЖ|3ЛК||78:15:0008408:4929
НЖ|3-Н||78:15:0008408:4928
НЖ|4ЛК||78:15:0008408:4931
НЖ|4-Н||78:15:0008408:4930
НЖ|5-Н||78:15:0008408:4932
НЖ|7-Н||78:15:0008408:4933
НЖ|9-Н||78:15:0008408:4934
?|10-Н||
НЖ|10-Н||78:15:0008408:4817
НЖ|1н.ч.||78:15:0008408:4925
#eabdaf62-0753-4ab2-a1fd-563821b0aabf
МКД|||78:15:0008408:3014
КВ|1||78:15:0008408:3673
КВ|3||78:15:0008408:3637
КВ|4||78:15:0008408:3620
КВ|5||78:15:0008408:3621
КВ|6||78:15:0008408:3622
КВ|7||78:15:0008408:3638
КВ|8||78:15:0008408:3623
КВ|9||78:15:0008408:3631
КВ|10||78:15:0008408:3624
КВ|11||78:15:0008408:3658
КВ|12||78:15:0008408:3625
КВ|13||78:15:0008408:3626
КВ|14||78:15:0008408:3632
КВ|15||78:15:0008408:3627
КВ|16||78:15:0008408:3633
КВ|17||78:15:0008408:3628
КВ|18||78:15:0008408:3634
КВ|19||78:15:0008408:3659
КВ|20||78:15:0008408:3635
КВ|21||78:15:0008408:3629
КВ|22||78:15:0008408:3636
КВ|23||78:15:0008408:3630
КВ|24||78:15:0008408:3618
КВ|25||78:15:0008408:3643
КВ|26||78:15:0008408:3619
КВ|27||78:15:0008408:3639
КВ|28||78:15:0008408:3610
КВ|29||78:15:0008408:3640
КВ|30||78:15:0008408:3611
КВ|31||78:15:0008408:3641
КВ|32||78:15:0008408:3612
КВ|33||78:15:0008408:3613
КВ|34||78:15:0008408:3642
КВ|35||78:15:0008408:3614
КВ|36||78:15:0008408:3646
КВ|37||78:15:0008408:3615
КВ|38||78:15:0008408:3647
КВ|39||78:15:0008408:3660
КВ|40||78:15:0008408:3661
КВ|41||78:15:0008408:3616
КВ|42||78:15:0008408:3648
КВ|43||78:15:0008408:3617
КВ|44||78:15:0008408:3609
КВ|45||78:15:0008408:3649
КВ|46||78:15:0008408:3607
КВ|47||78:15:0008408:3650
КВ|48||78:15:0008408:3608
КВ|49||78:15:0008408:3605
КВ|50||78:15:0008408:3651
КВ|51||78:15:0008408:3606
КВ|52||78:15:0008408:3671
КВ|53||78:15:0008408:3652
КВ|54||78:15:0008408:3672
КВ|55||78:15:0008408:3653
КВ|56||78:15:0008408:3662
КВ|57||78:15:0008408:3654
КВ|58||78:15:0008408:3665
КВ|59||78:15:0008408:3655
КВ|60||78:15:0008408:3666
КВ|61||78:15:0008408:3656
КВ|62||78:15:0008408:3664
КВ|63||78:15:0008408:3667
КВ|64||78:15:0008408:3663
КВ|65||78:15:0008408:3668
КВ|66||78:15:0008408:3657
КВ|67||78:15:0008408:3669
КВ|68||78:15:0008408:3644
КВ|69||78:15:0008408:3670
КВ|70||78:15:0008408:3645
ОИ|8Н||
НЖ|1ЛК||78:15:0008408:4007
НЖ|1-Н||78:15:0008408:4006
НЖ|2ЛК||78:15:0008408:4008
НЖ|3ЛК||78:15:0008408:4009
НЖ|4ЛК||78:15:0008408:4011
НЖ|4-Н||78:15:0008408:4010
НЖ|5ЛК||78:15:0008408:4012
НЖ|6ЛК||78:15:0008408:4013
НЖ|7ЛК||78:15:0008408:4014
НЖ|8-Н||78:15:0008408:4015
НЖ|б/н1||78:15:0008408:4016
НЖ|б/н2||78:15:0008408:4027
НЖ|б/н3||78:15:0008408:4028
НЖ|б/н4||78:15:0008408:4029
НЖ|б/н5||78:15:0008408:4030
НЖ|б/н6||78:15:0008408:4031
НЖ|б/н7||78:15:0008408:4032
НЖ|б/н8||78:15:0008408:4033
НЖ|б/н9||78:15:0008408:4034
НЖ|б/н10||78:15:0008408:4017
НЖ|б/н11||78:15:0008408:4018
НЖ|б/н12||78:15:0008408:4019
НЖ|б/н13||78:15:0008408:4020
НЖ|б/н14||78:15:0008408:4021
НЖ|б/н15||78:15:0008408:4022
НЖ|б/н16||78:15:0008408:4023
НЖ|б/н17||78:15:0008408:4024
НЖ|б/н18||78:15:0008408:4025
НЖ|б/н19||78:15:0008408:4026
#ed465f09-d305-4c45-8608-3ba124392aed
МКД|||78:15:0008407:3926
КВ|1||78:15:0008407:4762
КВ|2||78:15:0008407:4791
КВ|3||78:15:0008407:4792
КВ|4||78:15:0008407:4763
КВ|5||78:15:0008407:4783
КВ|6||78:15:0008407:4793
КВ|7||78:15:0008407:4788
КВ|8||78:15:0008407:4794
КВ|9||78:15:0008407:4795
КВ|10||78:15:0008407:4756
КВ|11||78:15:0008407:4796
КВ|12||78:15:0008407:4757
КВ|13||78:15:0008407:4797
КВ|14||78:15:0008407:4785
КВ|15||78:15:0008407:4798
КВ|16||78:15:0008407:4758
КВ|17||78:15:0008407:4729
КВ|18||78:15:0008407:4777
КВ|19||78:15:0008407:4759
КВ|20||78:15:0008407:4730
КВ|21||78:15:0008407:4760
КВ|22||78:15:0008407:4731
КВ|23||78:15:0008407:4761
КВ|24||78:15:0008407:4732
КВ|25||78:15:0008407:4764
КВ|26||78:15:0008407:4743
КВ|27||78:15:0008407:4765
КВ|28||78:15:0008407:4744
КВ|29||78:15:0008407:4745
КВ|30||78:15:0008407:4733
КВ|31||78:15:0008407:4734
КВ|32||78:15:0008407:4735
КВ|33||78:15:0008407:4736
КВ|34||78:15:0008407:4737
КВ|35||78:15:0008407:4789
КВ|36||78:15:0008407:4738
КВ|37||78:15:0008407:4739
КВ|38||78:15:0008407:4740
КВ|39||78:15:0008407:4741
КВ|40||78:15:0008407:4742
КВ|41||78:15:0008407:4782
КВ|42||78:15:0008407:4746
КВ|43||78:15:0008407:4766
КВ|44||78:15:0008407:4747
КВ|45||78:15:0008407:4748
КВ|46||78:15:0008407:4767
КВ|47||78:15:0008407:4749
КВ|48||78:15:0008407:4768
КВ|49||78:15:0008407:4779
КВ|50||78:15:0008407:4769
КВ|51||78:15:0008407:4750
КВ|52||78:15:0008407:4770
КВ|53||78:15:0008407:4751
КВ|54||78:15:0008407:4786
КВ|55||78:15:0008407:4771
КВ|56||78:15:0008407:4752
КВ|57||78:15:0008407:4778
КВ|58||78:15:0008407:4780
КВ|59||78:15:0008407:4772
КВ|60||78:15:0008407:4753
КВ|61||78:15:0008407:4773
КВ|62||78:15:0008407:4754
КВ|63||78:15:0008407:4781
КВ|64||78:15:0008407:4755
КВ|65||78:15:0008407:4790
КВ|66||78:15:0008407:4774
КВ|67||78:15:0008407:4784
КВ|68||78:15:0008407:4775
КВ|69||78:15:0008407:4787
КВ|70||78:15:0008407:4776
НЖ|1ЛК||78:15:0008407:4800
НЖ|1-Н||78:15:0008407:4799
НЖ|4-Н||78:15:0008407:4801
НЖ|б/н1||78:15:0008407:4802
НЖ|б/н2||78:15:0008407:4813
НЖ|б/н3||78:15:0008407:4814
НЖ|б/н4||78:15:0008407:4815
НЖ|б/н5||78:15:0008407:4816
НЖ|б/н6||78:15:0008407:4817
НЖ|б/н7||78:15:0008407:4818
НЖ|б/н8||78:15:0008407:4819
НЖ|б/н9||78:15:0008407:4820
НЖ|б/н10||78:15:0008407:4803
НЖ|б/н11||78:15:0008407:4804
НЖ|б/н12||78:15:0008407:4805
НЖ|б/н13||78:15:0008407:4806
НЖ|б/н14||78:15:0008407:4807
НЖ|б/н15||78:15:0008407:4808
НЖ|б/н16||78:15:0008407:4809
НЖ|б/н17||78:15:0008407:4810
НЖ|б/н18||78:15:0008407:4811
НЖ|б/н19||78:15:0008407:4812
#e5be09dd-b015-416f-8e73-ff4b424e413f
МКД|||78:15:0008406:1826
КВ|1||78:15:0008406:2209
ЧКВ|1|1|
ЧКВ|1|2|
ЧКВ|1|3|
КВ|2||78:15:0008406:2210
КВ|3||78:15:0008406:2165
КВ|4||78:15:0008406:2204
КВ|5||78:15:0008406:2205
КВ|6||78:15:0008406:2206
КВ|7||78:15:0008406:2207
КВ|8||78:15:0008406:2208
КВ|9||78:15:0008406:2161
КВ|10||78:15:0008406:2162
КВ|11||78:15:0008406:2163
КВ|12||78:15:0008406:2164
КВ|13||78:15:0008406:2170
КВ|14||78:15:0008406:2167
КВ|15||78:15:0008406:2168
КВ|16||78:15:0008406:2200
КВ|17||78:15:0008406:2169
КВ|18||78:15:0008406:2201
КВ|19||78:15:0008406:2166
КВ|20||78:15:0008406:2171
КВ|21||78:15:0008406:2202
КВ|22||78:15:0008406:2172
КВ|23||78:15:0008406:2185
КВ|24||78:15:0008406:2186
КВ|25||78:15:0008406:2187
КВ|26||78:15:0008406:2188
КВ|27||78:15:0008406:2189
КВ|28||78:15:0008406:2190
КВ|29||78:15:0008406:2191
КВ|30||78:15:0008406:2192
КВ|31||78:15:0008406:2193
КВ|32||78:15:0008406:2194
КВ|33||78:15:0008406:2173
КВ|34||78:15:0008406:2174
КВ|35||78:15:0008406:2175
КВ|36||78:15:0008406:2176
КВ|37||78:15:0008406:2177
КВ|38||78:15:0008406:2203
КВ|39||78:15:0008406:2178
КВ|40||78:15:0008406:2179
КВ|41||78:15:0008406:2195
КВ|42||78:15:0008406:2180
КВ|43||78:15:0008406:2196
КВ|44||78:15:0008406:2181
КВ|45||78:15:0008406:2197
КВ|46||78:15:0008406:2182
КВ|47||78:15:0008406:2198
КВ|48||78:15:0008406:2183
КВ|49||78:15:0008406:2199
КВ|50||78:15:0008406:2184
НЖ|1ЛК||78:15:0008406:2219
НЖ|1-Н||78:15:0008406:2218
НЖ|2ЛК||78:15:0008406:2222
НЖ|2-Н||78:15:0008406:2221
НЖ|3ЛК||78:15:0008406:2223
НЖ|3-Н||78:15:0008406:3377
НЖ|4ЛК||78:15:0008406:2224
НЖ|5ЛК||78:15:0008406:2225
НЖ|б/н1||78:15:0008406:2226
НЖ|б/н2||78:15:0008406:2231
НЖ|б/н3||78:15:0008406:2211
НЖ|б/н4||78:15:0008406:2212
НЖ|б/н5||78:15:0008406:2213
НЖ|б/н6||78:15:0008406:2214
НЖ|б/н7||78:15:0008406:2215
НЖ|б/н8||78:15:0008406:2216
НЖ|б/н9||78:15:0008406:2217
НЖ|1н.ч.||78:15:0008406:2220
НЖ|б/н10||78:15:0008406:2227
НЖ|б/н11||78:15:0008406:2228
НЖ|б/н12||78:15:0008406:2229
НЖ|б/н13||78:15:0008406:2230
#e84890ac-6fbc-473f-a65a-4a5b95db7474
МКД|||78:15:0008407:5591
КВ|1||78:15:0008407:5820
КВ|2||78:15:0008407:5774
КВ|3||78:15:0008407:5821
КВ|4||78:15:0008407:5843
КВ|5||78:15:0008407:5836
КВ|6||78:15:0008407:5775
КВ|7||78:15:0008407:5776
КВ|8||78:15:0008407:5837
КВ|9||78:15:0008407:5779
КВ|10||78:15:0008407:5780
КВ|11||78:15:0008407:5781
КВ|12||78:15:0008407:5782
КВ|13||78:15:0008407:5783
КВ|14||78:15:0008407:5784
КВ|15||78:15:0008407:5785
КВ|16||78:15:0008407:5786
КВ|17||78:15:0008407:5787
КВ|18||78:15:0008407:5808
КВ|19||78:15:0008407:5809
КВ|20||78:15:0008407:5810
КВ|21||78:15:0008407:5811
КВ|22||78:15:0008407:5812
КВ|23||78:15:0008407:5813
КВ|24||78:15:0008407:5814
КВ|25||78:15:0008407:5838
КВ|26||78:15:0008407:5815
КВ|27||78:15:0008407:5839
КВ|28||78:15:0008407:5816
КВ|29||78:15:0008407:5824
КВ|30||78:15:0008407:5817
КВ|31||78:15:0008407:5825
КВ|32||78:15:0008407:5818
КВ|33||78:15:0008407:5819
КВ|34||78:15:0008407:5826
КВ|35||78:15:0008407:5777
КВ|36||78:15:0008407:5827
КВ|37||78:15:0008407:5778
КВ|38||78:15:0008407:5828
КВ|39||78:15:0008407:5802
КВ|40||78:15:0008407:5829
КВ|41||78:15:0008407:5803
КВ|42||78:15:0008407:5842
КВ|43||78:15:0008407:5804
КВ|44||78:15:0008407:5805
КВ|45||78:15:0008407:5830
КВ|46||78:15:0008407:5806
КВ|47||78:15:0008407:5831
КВ|48||78:15:0008407:5807
КВ|49||78:15:0008407:5832
КВ|50||78:15:0008407:5788
КВ|51||78:15:0008407:5833
КВ|52||78:15:0008407:5789
КВ|53||78:15:0008407:5834
КВ|54||78:15:0008407:5790
КВ|55||78:15:0008407:5791
КВ|56||78:15:0008407:5835
КВ|57||78:15:0008407:5792
КВ|58||78:15:0008407:5822
КВ|59||78:15:0008407:5793
КВ|60||78:15:0008407:5823
КВ|61||78:15:0008407:5794
КВ|62||78:15:0008407:5840
КВ|63||78:15:0008407:5795
КВ|64||78:15:0008407:5796
КВ|65||78:15:0008407:5841
КВ|66||78:15:0008407:5797
КВ|67||78:15:0008407:5798
КВ|68||78:15:0008407:5799
КВ|69||78:15:0008407:5800
КВ|70||78:15:0008407:5801
НЖ|1ЛК||78:15:0008407:5844
НЖ|2ЛК||78:15:0008407:5845
НЖ|3ЛК||78:15:0008407:5846
НЖ|4ЛК||78:15:0008407:5848
НЖ|4-Н||78:15:0008407:5847
НЖ|5ЛК||78:15:0008407:5849
НЖ|6ЛК||78:15:0008407:5850
НЖ|7ЛК||78:15:0008407:5852
НЖ|7-Н||78:15:0008407:5851
НЖ|б/н1||78:15:0008407:5853
НЖ|б/н2||78:15:0008407:5854
НЖ|б/н3||78:15:0008407:5855
НЖ|б/н4||78:15:0008407:5856
НЖ|б/н5||78:15:0008407:5857
НЖ|б/н6||78:15:0008407:5858
НЖ|б/н7||78:15:0008407:5859
НЖ|б/н8||78:15:0008407:5860
НЖ|б/н9||78:15:0008407:5861
#e08c593d-ae42-43a3-8a04-4947bdf05f30
МКД|||78:15:0008404:6989
КВ|1||78:15:0008404:8749
КВ|2||78:15:0008404:8723
КВ|3||78:15:0008404:8750
КВ|4||78:15:0008404:8724
КВ|5||78:15:0008404:8751
КВ|6||78:15:0008404:8752
КВ|7||78:15:0008404:8725
КВ|8||78:15:0008404:8753
КВ|9||78:15:0008404:8726
КВ|10||78:15:0008404:8754
КВ|11||78:15:0008404:8727
КВ|12||78:15:0008404:8755
КВ|13||78:15:0008404:8720
КВ|14||78:15:0008404:8760
КВ|15||78:15:0008404:8721
КВ|16||78:15:0008404:8756
КВ|17||78:15:0008404:8757
КВ|18||78:15:0008404:8722
КВ|19||78:15:0008404:8748
КВ|20||78:15:0008404:8763
КВ|21||78:15:0008404:8736
КВ|22||78:15:0008404:8764
КВ|23||78:15:0008404:8737
КВ|24||78:15:0008404:8765
КВ|25||78:15:0008404:8738
КВ|26||78:15:0008404:8739
КВ|27||78:15:0008404:8761
КВ|28||78:15:0008404:8766
КВ|29||78:15:0008404:8740
КВ|30||78:15:0008404:8741
КВ|31||78:15:0008404:8767
КВ|32||78:15:0008404:8742
КВ|33||78:15:0008404:8728
КВ|34||78:15:0008404:8743
КВ|35||78:15:0008404:8729
КВ|36||78:15:0008404:8744
КВ|37||78:15:0008404:8730
КВ|38||78:15:0008404:8762
КВ|39||78:15:0008404:8745
КВ|40||78:15:0008404:8731
КВ|41||78:15:0008404:8746
КВ|42||78:15:0008404:8732
КВ|43||78:15:0008404:8747
КВ|44||78:15:0008404:8733
КВ|45||78:15:0008404:8758
КВ|46||78:15:0008404:8734
КВ|47||78:15:0008404:8768
КВ|48||78:15:0008404:8735
КВ|49||78:15:0008404:8769
КВ|50||78:15:0008404:8759
НЖ|1ЛК||78:15:0008404:8770
НЖ|2ЛК||78:15:0008404:8771
НЖ|3ЛК||78:15:0008404:8773
НЖ|3-Н||78:15:0008404:8772
НЖ|4ЛК||78:15:0008404:8774
НЖ|5ЛК||78:15:0008404:8776
НЖ|б/н1||78:15:0008404:8777
НЖ|б/н2||78:15:0008404:8778
НЖ|б/н5||78:15:0008404:8779
НЖ|б/н6||78:15:0008404:8780
НЖ|4н.ч.||78:15:0008404:8775
#eb74bc76-cef7-4f2f-9547-eca9d407948f
МКД|||78:15:0008407:5617
КВ|1||78:15:0008407:8408
КВ|2||78:15:0008407:8401
КВ|3||78:15:0008407:8402
КВ|4||78:15:0008407:8403
КВ|5||78:15:0008407:8367
КВ|6||78:15:0008407:8404
КВ|7||78:15:0008407:8368
КВ|8||78:15:0008407:8366
КВ|9||78:15:0008407:8407
КВ|10||78:15:0008407:8405
КВ|11||78:15:0008407:8406
КВ|12||78:15:0008407:8392
КВ|13||78:15:0008407:8393
КВ|14||78:15:0008407:8394
КВ|15||78:15:0008407:8395
КВ|16||78:15:0008407:8396
КВ|17||78:15:0008407:8414
КВ|18||78:15:0008407:8397
КВ|19||78:15:0008407:8415
КВ|20||78:15:0008407:8411
КВ|21||78:15:0008407:8398
КВ|22||78:15:0008407:8379
КВ|23||78:15:0008407:8409
КВ|24||78:15:0008407:8399
КВ|25||78:15:0008407:8364
КВ|26||78:15:0008407:8417
КВ|27||78:15:0008407:8380
КВ|28||78:15:0008407:8400
КВ|29||78:15:0008407:8378
КВ|30||78:15:0008407:8381
КВ|31||78:15:0008407:8373
КВ|32||78:15:0008407:8382
КВ|33||78:15:0008407:8374
КВ|34||78:15:0008407:8383
КВ|35||78:15:0008407:8384
ЧКВ|35|1|
ЧКВ|35|2|
КВ|36||78:15:0008407:8375
КВ|37||78:15:0008407:8385
КВ|38||78:15:0008407:8376
КВ|39||78:15:0008407:8386
КВ|40||78:15:0008407:8416
КВ|41||78:15:0008407:8377
КВ|42||78:15:0008407:8387
КВ|43||78:15:0008407:8369
КВ|44||78:15:0008407:8388
КВ|45||78:15:0008407:8370
КВ|46||78:15:0008407:8389
КВ|47||78:15:0008407:8410
КВ|48||78:15:0008407:8412
КВ|49||78:15:0008407:8365
КВ|50||78:15:0008407:8390
КВ|51||78:15:0008407:8371
КВ|52||78:15:0008407:8413
КВ|53||78:15:0008407:8372
КВ|54||78:15:0008407:8391
НЖ|1ЛК||78:15:0008407:8419
НЖ|1-Н||78:15:0008407:8418
НЖ|2-Н||78:15:0008407:8421
НЖ|3-Н||78:15:0008407:8422
НЖ|1н.ч.||78:15:0008407:8420
#eed8a7bd-10be-485e-9282-f52159964113
МКД|||78:15:0008404:6971
КВ|1||78:15:0008404:6998
КВ|2||78:15:0008404:6999
КВ|3||78:15:0008404:7000
КВ|4||78:15:0008404:7001
КВ|5||78:15:0008404:7002
КВ|6||78:15:0008404:7003
КВ|7||78:15:0008404:7004
КВ|8||78:15:0008404:7005
КВ|9||78:15:0008404:7067
КВ|10||78:15:0008404:7006
КВ|11||78:15:0008404:7007
КВ|12||78:15:0008404:7008
КВ|13||78:15:0008404:7009
КВ|14||78:15:0008404:7010
КВ|15||78:15:0008404:7011
КВ|16||78:15:0008404:7012
КВ|17||78:15:0008404:7013
КВ|18||78:15:0008404:7014
КВ|19||78:15:0008404:7015
КВ|20||78:15:0008404:7016
КВ|21||78:15:0008404:7017
КВ|22||78:15:0008404:7055
КВ|23||78:15:0008404:7056
КВ|24||78:15:0008404:7018
КВ|25||78:15:0008404:7057
КВ|26||78:15:0008404:7054
КВ|27||78:15:0008404:7058
КВ|28||78:15:0008404:7019
КВ|29||78:15:0008404:7059
КВ|30||78:15:0008404:7060
КВ|31||78:15:0008404:7020
КВ|32||78:15:0008404:7061
КВ|33||78:15:0008404:7021
КВ|34||78:15:0008404:7022
КВ|35||78:15:0008404:7062
КВ|36||78:15:0008404:7023
КВ|37||78:15:0008404:7063
КВ|38||78:15:0008404:7024
КВ|39||78:15:0008404:7064
КВ|40||78:15:0008404:7025
КВ|41||78:15:0008404:7065
КВ|42||78:15:0008404:7066
КВ|43||78:15:0008404:7026
КВ|44||78:15:0008404:7043
КВ|45||78:15:0008404:7027
КВ|46||78:15:0008404:7035
КВ|47||78:15:0008404:7036
КВ|48||78:15:0008404:7029
КВ|49||78:15:0008404:7030
КВ|50||78:15:0008404:7031
КВ|51||78:15:0008404:7032
КВ|52||78:15:0008404:7033
КВ|53||78:15:0008404:7034
КВ|54||78:15:0008404:7044
КВ|55||78:15:0008404:7045
КВ|56||78:15:0008404:7037
КВ|57||78:15:0008404:7046
КВ|58||78:15:0008404:7038
КВ|59||78:15:0008404:7047
КВ|60||78:15:0008404:7048
КВ|61||78:15:0008404:7039
КВ|62||78:15:0008404:7049
КВ|63||78:15:0008404:7040
КВ|64||78:15:0008404:7050
КВ|65||78:15:0008404:7041
КВ|66||78:15:0008404:7051
КВ|67||78:15:0008404:7052
КВ|68||78:15:0008404:7042
КВ|69||78:15:0008404:7053
КВ|70||78:15:0008404:7028
НЖ|1ЛК||78:15:0008404:7068
НЖ|2ЛК||78:15:0008404:7069
НЖ|3ЛК||78:15:0008404:7070
НЖ|4ЛК||78:15:0008404:7072
НЖ|4-Н||78:15:0008404:7071
НЖ|5ЛК||78:15:0008404:7073
НЖ|6ЛК||78:15:0008404:7074
НЖ|7ЛК||78:15:0008404:7075
НЖ|б/н1||78:15:0008404:7076
НЖ|б/н2||78:15:0008404:7087
НЖ|б/н3||78:15:0008404:7089
НЖ|б/н4||78:15:0008404:7090
НЖ|б/н5||78:15:0008404:7091
НЖ|б/н6||78:15:0008404:7092
НЖ|б/н7||78:15:0008404:7093
НЖ|б/н8||78:15:0008404:7094
НЖ|б/н9||78:15:0008404:7095
НЖ|б/н10||78:15:0008404:7077
НЖ|б/н11||78:15:0008404:7078
НЖ|б/н12||78:15:0008404:7079
НЖ|б/н13||78:15:0008404:7080
НЖ|б/н14||78:15:0008404:7081
НЖ|б/н15||78:15:0008404:7082
НЖ|б/н16||78:15:0008404:7083
НЖ|б/н17||78:15:0008404:7084
НЖ|б/н18||78:15:0008404:7085
НЖ|б/н19||78:15:0008404:7086
НЖ|б/н20||78:15:0008404:7088
#e13a3413-ac20-484b-9f92-452a12eb15d0
МКД|||78:15:0008405:1063
КВ|1||78:15:0008405:1862
КВ|2||78:15:0008405:1879
КВ|3||78:15:0008405:1863
КВ|4||78:15:0008405:1880
КВ|5||78:15:0008405:1850
КВ|6||78:15:0008405:1881
КВ|7||78:15:0008405:1877
КВ|8||78:15:0008405:1827
КВ|9||78:15:0008405:1851
КВ|10||78:15:0008405:1828
КВ|11||78:15:0008405:1852
КВ|12||78:15:0008405:1829
КВ|13||78:15:0008405:1855
КВ|14||78:15:0008405:1824
КВ|15||78:15:0008405:1825
КВ|16||78:15:0008405:1826
КВ|17||78:15:0008405:1856
КВ|18||78:15:0008405:1802
КВ|19||78:15:0008405:1857
КВ|20||78:15:0008405:1854
КВ|21||78:15:0008405:1858
КВ|22||78:15:0008405:1803
КВ|23||78:15:0008405:1859
КВ|24||78:15:0008405:1804
КВ|25||78:15:0008405:1849
